año,provincia,total_llamadas,tasa_por_1000,mujeres_por_llamada
2019,barcelona,10434,3.595587703186544,278.11865056545906
2019,burgos,467,2.612909001387583,382.7152034261242
2019,caceres,435,2.1885360957522275,456.92643678160925
2019,cadiz,1420,2.259836655187121,442.50985915492953
2019,cantabria,701,2.342311637713556,426.92867332382315
2019,castellon,812,2.7819175360158965,359.4642857142857
2019,ciudad real,461,1.837502590838794,544.2169197396963
2019,cordoba,822,2.0591749772664074,485.6313868613139
2019,coruña,1243,2.1316147796531113,469.1279163314561
2019,cuenca,277,2.832687371532003,353.0216606498195
2019,cuenca,277,6.616505434133524,151.13718411552347
2019,gerona,556,1.4413629694151073,693.7877697841727
2019,granada,1194,2.5725939029093583,388.71273031825797
2019,guadalajara,381,2.9946238249441945,333.93175853018374
2019,guipuzcoa,436,1.177700404902043,849.1123853211009
2019,huelva,628,2.3836906971536154,419.51751592356686
2019,huesca,150,1.3732113921617095,728.22
2019,islas baleares,1367,2.370370884146606,421.8749085588881
2019,jaen,599,1.8706590716034577,534.5709515859767
2019,las palmas,2227,3.9581822576746433,252.6412213740458
2019,leon,506,2.1417354829698168,466.91106719367593
2019,lerida,286,1.3361239325023826,748.4335664335664
2019,lugo,206,1.2124707918140565,824.7621359223301
2019,madrid,14406,4.144321106349045,241.29404414827158
2019,malaga,2611,3.0810586286162023,324.56376867100727
2019,melilla,87,2.0425891578428383,489.57471264367814
2019,murcia,1671,2.2390969645563414,446.6086175942549
2019,navarra,635,1.9208489244758502,520.6031496062992
2019,orense,222,1.3863822293276047,721.3018018018017
2019,palencia,174,2.1435963139999012,466.5057471264368
2019,pontevedra,890,1.8260942716038238,547.6168539325843
2019,rioja,380,2.3658471289199907,422.6815789473684
2019,salamanca,379,2.2326293776324704,447.9023746701847
2019,santa cruz de tenerife,2062,3.929220672807583,254.5033947623666
2019,segovia,200,2.620682425703653,381.58
2019,sevilla,2994,3.0145684001945274,331.7224448897796
2019,soria,80,1.8255670667701154,547.775
2019,tarragona,834,2.0673961220209915,483.70023980815347
2019,teruel,86,1.298897447515481,769.8837209302326
2019,toledo,1069,3.09179358734823,323.4368568755847
2019,valencia,4523,3.4559060617035486,289.35971700198985
2019,valladolid,838,3.146472421432058,317.8162291169451
2019,vizcaya,1009,1.6917069473994826,591.1189296333004
2019,zamora,224,2.5688662584004223,389.2767857142857
2019,zaragoza,1092,2.2143184481926537,451.6062271062271
2020,alava,321,1.8947442980592153,527.7757009345794
2020,albacete,379,1.9517068423031172,512.3720316622691
2020,alicante,3337,3.519923378113819,284.09709319748276
2020,almeria,882,2.474837746606919,404.0668934240363
2020,asturias,1482,2.781959685987708,359.45883940620786
2020,avila,291,3.70441092228375,269.9484536082474
2020,badajoz,819,2.409298302900866,415.05860805860806
2020,barcelona,12524,4.261188682467951,234.67630150111785
2020,burgos,491,2.741913867047891,364.70875763747455
2020,caceres,378,1.9113497770091927,523.1904761904761
2020,cadiz,1721,2.7296316504041314,366.3497966298664
2020,cantabria,767,2.553721374681201,391.58539765319426
2020,castellon,1138,3.8603620870379354,259.04305799648506
2020,ciudad real,498,1.9903838083476215,502.4156626506024
2020,cordoba,887,2.225483923575828,449.34047350620074
2020,coruña,1442,2.4690343370420216,405.0166435506241
2020,cuenca,297,7.129140662506001,140.26936026936028
2020,cuenca,297,3.039638109079,328.986531986532
2020,gerona,624,1.5975217931158077,625.9695512820513
2020,granada,1428,3.0606143090148805,326.7317927170869
2020,guadalajara,427,3.306079469788473,302.4730679156909
2020,guipuzcoa,488,1.3118596955302682,762.2766393442623
2020,huelva,636,2.4019759651335817,416.32389937106916
2020,huesca,169,1.5334639953542393,652.1183431952663
2020,islas baleares,1680,2.860816184045841,349.55059523809524
2020,jaen,733,2.2976831955663806,435.2210095497954
2020,las palmas,2619,4.607905751700914,217.01832760595644
2020,leon,651,2.775705118639009,360.26881720430106
2020,lerida,305,1.417325761870684,705.5540983606558
2020,lugo,267,1.5789100198694295,633.3483146067416
2020,madrid,15914,4.500444699590933,222.2002639185623
2020,malaga,3247,3.773519123269841,265.00461964890667
2020,melilla,107,2.4933588106445446,401.06542056074767
2020,murcia,2074,2.74865085507692,363.8148505303761
2020,navarra,747,2.236721152435391,447.0829986613119
2020,orense,297,1.861228787005239,537.2794612794612
2020,palencia,217,2.683518005540166,372.6451612903226
2020,pontevedra,1104,2.2578718739518484,442.89492753623193
2020,rioja,363,2.2396485664398225,446.4986225895317
2020,salamanca,464,2.7404379975903046,364.9051724137931
2020,santa cruz de tenerife,2264,4.260476179722843,234.7155477031802
2020,segovia,202,2.642422656812087,378.44059405940595
2020,sevilla,3498,3.506682545983856,285.1698113207547
2020,soria,92,2.0929544782400984,477.79347826086956
2020,tarragona,1045,2.5573256980642634,391.0334928229665
2020,teruel,75,1.1329134000996963,882.6800000000001
2020,toledo,1214,3.4663529626753165,288.48764415156506
2020,valencia,4958,3.7492182826946885,266.72226704316256
2020,valladolid,1119,4.189300996971274,238.70330652368187
2020,vizcaya,1075,1.7927273636901833,557.8093023255814
2020,zamora,177,2.0529117711873255,487.1129943502824
2020,zaragoza,1267,2.549675404386166,392.2067876874507
2021,alava,350,2.0664328645482777,483.9257142857143
2021,albacete,440,2.276737435255279,439.22499999999997
2021,alicante,3987,4.197973348607626,238.2101830950589
2021,almeria,948,2.643201284796574,378.32911392405066
2021,asturias,1746,3.2997749122611397,303.0509736540664
2021,avila,316,4.007152005478131,249.5537974683545
2021,badajoz,967,2.8531975286057394,350.4839710444674
2021,barcelona,14135,4.834991174901145,206.8256101874779
2021,burgos,427,2.3970584107558874,417.1779859484778
2021,caceres,544,2.7669411567238194,361.40992647058823
2021,cadiz,1811,2.866068659040698,348.9099944781889
2021,cantabria,883,2.932298118082284,341.0294450736127
2021,castellon,1089,3.6834218955585847,271.4866850321396
2021,ciudad real,558,2.242512900477438,445.9283154121864
2021,cordoba,918,2.3163334308985757,431.71677559912854
2021,coruña,1659,2.8449916828151527,351.4948764315853
2021,cuenca,285,6.899222929627926,144.9438596491228
2021,cuenca,285,2.9261381137189675,341.74736842105267
2021,gerona,765,1.947422147662966,513.4993464052287
2021,granada,1374,2.938063315905956,340.3602620087336
2021,guadalajara,410,3.1306313185302828,319.42439024390245
2021,guipuzcoa,557,1.5000700212218165,666.6355475763016
2021,huelva,742,2.797318796323524,357.4851752021563
2021,huesca,197,1.780275987962804,561.7106598984772
2021,islas baleares,1573,2.6744650644813017,373.9065479974571
2021,jaen,756,2.3858590512738784,419.13624338624334
2021,las palmas,3078,5.42610240842791,184.2943469785575
2021,leon,645,2.7780888471577354,359.9596899224806
2021,lerida,369,1.7117330253141656,584.2032520325203
2021,lugo,300,1.7844290719184397,560.4033333333333
2021,madrid,17387,4.937313132764512,202.53931097946744
2021,malaga,3177,3.6699685216738382,272.4819011646207
2021,melilla,102,2.391110694359792,418.2156862745098
2021,murcia,2421,3.1934089937793817,313.1449814126394
2021,navarra,912,2.729950429847458,366.3070175438597
2021,orense,322,2.028627589335215,492.94409937888196
2021,palencia,208,2.5908671931441667,385.97115384615387
2021,pontevedra,1282,2.6250857452929672,380.9399375975039
2021,rioja,432,2.667111185197533,374.93749999999994
2021,salamanca,433,2.5702820780700923,389.0623556581986
2021,santa cruz de tenerife,2694,5.06861634675808,197.29250185597627
2021,segovia,230,3.0029245874242743,333.0086956521739
2021,sevilla,3443,3.454160392227286,289.505954109788
2021,soria,79,1.802541812124946,554.7721518987341
2021,tarragona,1224,2.973378063563244,336.3178104575164
2021,teruel,111,1.6752694014307705,596.918918918919
2021,toledo,1304,3.6942079691771603,270.694018404908
2021,valencia,5681,4.299387520802573,232.59126914275654
2021,valladolid,922,3.4594286314620404,289.0650759219089
2021,vizcaya,1394,2.33532914068599,428.2051649928264
2021,zamora,204,2.3950970953577384,417.51960784313724
2021,zaragoza,1516,3.068217236256775,325.9221635883905
2022,alava,433,,
2022,albacete,474,,
2022,alicante,3824,,
2022,almeria,948,,
2022,asturias,2635,,
2022,avila,280,,
2022,badajoz,1154,,
2022,barcelona,14546,,
2022,burgos,486,,
2022,caceres,659,,
2022,cadiz,1796,,
2022,cantabria,1238,,
2022,castellon,1225,,
2022,ciudad real,546,,
2022,cordoba,826,,
2022,coruña,2169,,
2022,cuenca,342,,
2022,gerona,714,,
2022,granada,1433,,
2022,guadalajara,479,,
2022,guipuzcoa,570,,
2022,huelva,723,,
2022,huesca,336,,
2022,islas baleares,1736,,
2022,jaen,721,,
2022,las palmas,4199,,
2022,leon,717,,
2022,lerida,362,,
2022,lugo,441,,
2022,madrid,25129,,
2022,malaga,3253,,
2022,melilla,157,,
2022,murcia,3112,,
2022,navarra,1218,,
2022,orense,398,,
2022,palencia,242,,
2022,pontevedra,1484,,
2022,rioja,719,,
2022,salamanca,452,,
2022,santa cruz de tenerife,3828,,
2022,segovia,242,,
2022,sevilla,3318,,
2022,soria,145,,
2022,tarragona,1258,,
2022,teruel,130,,
2022,toledo,1354,,
2022,valencia,5356,,
2022,valladolid,1063,,
2022,vizcaya,1230,,
2022,zamora,215,,
2022,zaragoza,2076,,
2023,alava,277,,
2023,albacete,372,,
2023,alicante,3093,,
2023,almeria,743,,
2023,asturias,1904,,
2023,avila,231,,
2023,badajoz,945,,
2023,barcelona,12483,,
2023,burgos,454,,
2023,caceres,524,,
2023,cadiz,1413,,
2023,cantabria,906,,
2023,castellon,873,,
2023,ciudad real,410,,
2023,cordoba,775,,
2023,coruña,1783,,
2023,cuenca,287,,
2023,gerona,608,,
2023,granada,1188,,
2023,guadalajara,393,,
2023,guipuzcoa,494,,
2023,huelva,497,,
2023,huesca,239,,
2023,islas baleares,1662,,
2023,jaen,551,,
2023,las palmas,3132,,
2023,leon,526,,
2023,lerida,336,,
2023,lugo,360,,
2023,madrid,19537,,
2023,malaga,2634,,
2023,melilla,87,,
2023,murcia,2403,,
2023,navarra,931,,
2023,orense,429,,
2023,palencia,173,,
2023,pontevedra,1393,,
2023,rioja,575,,
2023,salamanca,382,,
2023,santa cruz de tenerife,3228,,
2023,segovia,215,,
2023,sevilla,2697,,
2023,soria,104,,
2023,tarragona,1013,,
2023,teruel,158,,
2023,toledo,1092,,
2023,valencia,4377,,
2023,valladolid,929,,
2023,vizcaya,1034,,
2023,zamora,192,,
2023,zaragoza,1497,,
