año,trimestre,llamante,provincia,comunidad,total_llamadas
2014,cuarto,familiar,malaga,andalucia,179
2014,cuarto,desconocido,malaga,andalucia,15
2015,primero,desconocido,malaga,andalucia,1
2015,primero,usuaria,malaga,andalucia,420
2015,primero,familiar,malaga,andalucia,143
2015,primero,desconocido,malaga,andalucia,20
2015,segundo,desconocido,malaga,andalucia,7
2015,segundo,usuaria,malaga,andalucia,533
2015,segundo,familiar,malaga,andalucia,224
2015,segundo,desconocido,malaga,andalucia,31
2015,tercero,desconocido,malaga,andalucia,1
2015,tercero,usuaria,malaga,andalucia,615
2015,tercero,familiar,malaga,andalucia,282
2015,tercero,desconocido,malaga,andalucia,27
2015,cuarto,desconocido,malaga,andalucia,0
2015,cuarto,usuaria,malaga,andalucia,682
2015,cuarto,familiar,malaga,andalucia,290
2015,cuarto,desconocido,malaga,andalucia,21
2016,primero,desconocido,malaga,andalucia,1
2016,primero,usuaria,malaga,andalucia,534
2016,primero,familiar,malaga,andalucia,222
2016,primero,desconocido,malaga,andalucia,36
2016,segundo,desconocido,malaga,andalucia,0
2016,segundo,usuaria,malaga,andalucia,472
2016,segundo,familiar,malaga,andalucia,262
2016,segundo,desconocido,malaga,andalucia,28
2016,tercero,desconocido,malaga,andalucia,0
2016,tercero,usuaria,malaga,andalucia,714
2016,tercero,familiar,malaga,andalucia,327
2016,tercero,desconocido,malaga,andalucia,40
2016,cuarto,desconocido,malaga,andalucia,1
2016,cuarto,usuaria,malaga,andalucia,509
2016,cuarto,familiar,malaga,andalucia,244
2016,cuarto,desconocido,malaga,andalucia,24
2017,primero,desconocido,malaga,andalucia,1
2017,primero,usuaria,malaga,andalucia,548
2017,primero,familiar,malaga,andalucia,265
2017,primero,desconocido,malaga,andalucia,28
2017,segundo,desconocido,malaga,andalucia,0
2017,segundo,usuaria,malaga,andalucia,493
2017,segundo,familiar,malaga,andalucia,285
2017,segundo,desconocido,malaga,andalucia,18
2017,tercero,desconocido,malaga,andalucia,1
2017,tercero,usuaria,malaga,andalucia,476
2017,tercero,familiar,malaga,andalucia,220
2017,tercero,desconocido,malaga,andalucia,23
2017,cuarto,desconocido,malaga,andalucia,1
2017,cuarto,usuaria,malaga,andalucia,412
2017,cuarto,familiar,malaga,andalucia,211
2017,cuarto,desconocido,malaga,andalucia,23
2018,primero,desconocido,malaga,andalucia,0
2018,primero,usuaria,malaga,andalucia,427
2018,primero,familiar,malaga,andalucia,196
2018,primero,desconocido,malaga,andalucia,13
2018,segundo,desconocido,malaga,andalucia,0
2018,segundo,usuaria,malaga,andalucia,437
2018,segundo,familiar,malaga,andalucia,219
2018,segundo,desconocido,malaga,andalucia,21
2018,segundo,0,malaga,andalucia,2
2018,tercero,usuaria,malaga,andalucia,486
2018,tercero,familiar,malaga,andalucia,258
2018,tercero,desconocido,malaga,andalucia,22
2018,tercero,0,malaga,andalucia,17
2018,cuarto,usuaria,malaga,andalucia,426
2018,cuarto,familiar,malaga,andalucia,211
2018,cuarto,desconocido,malaga,andalucia,28
2018,cuarto,0,malaga,andalucia,18
2019,primero,usuaria,malaga,andalucia,337
2019,primero,familiar,malaga,andalucia,197
2019,primero,desconocido,malaga,andalucia,29
2019,primero,0,malaga,andalucia,5
2019,segundo,usuaria,malaga,andalucia,365
2019,segundo,familiar,malaga,andalucia,222
2019,segundo,desconocido,malaga,andalucia,21
2019,segundo,0,malaga,andalucia,8
2019,tercero,usuaria,malaga,andalucia,439
2019,tercero,familiar,malaga,andalucia,225
2019,tercero,desconocido,malaga,andalucia,33
2019,tercero,0,malaga,andalucia,3
2019,cuarto,usuaria,malaga,andalucia,474
2019,cuarto,familiar,malaga,andalucia,224
2019,cuarto,desconocido,malaga,andalucia,25
2019,cuarto,0,malaga,andalucia,4
2020,primero,usuaria,malaga,andalucia,473
2020,primero,familiar,malaga,andalucia,203
2020,primero,desconocido,malaga,andalucia,31
2020,primero,0,malaga,andalucia,4
2020,segundo,usuaria,malaga,andalucia,739
2020,segundo,familiar,malaga,andalucia,297
2020,segundo,desconocido,malaga,andalucia,43
2020,segundo,0,malaga,andalucia,15
2020,tercero,usuaria,malaga,andalucia,546
2020,tercero,familiar,malaga,andalucia,259
2020,tercero,desconocido,malaga,andalucia,43
2020,tercero,0,malaga,andalucia,7
2020,cuarto,usuaria,malaga,andalucia,417
2020,cuarto,familiar,malaga,andalucia,147
2020,cuarto,desconocido,malaga,andalucia,20
2020,cuarto,0,malaga,andalucia,3
2021,primero,usuaria,malaga,andalucia,404
2021,primero,familiar,malaga,andalucia,156
2021,primero,desconocido,malaga,andalucia,23
2021,primero,0,malaga,andalucia,3
2021,segundo,usuaria,malaga,andalucia,675
2021,segundo,familiar,malaga,andalucia,214
2021,segundo,desconocido,malaga,andalucia,32
2021,segundo,0,malaga,andalucia,11
2021,tercero,usuaria,malaga,andalucia,610
2021,tercero,familiar,malaga,andalucia,221
2021,tercero,desconocido,malaga,andalucia,42
2021,tercero,0,malaga,andalucia,14
2021,cuarto,usuaria,malaga,andalucia,528
2021,cuarto,familiar,malaga,andalucia,205
2021,cuarto,desconocido,malaga,andalucia,27
2021,cuarto,0,malaga,andalucia,12
2022,primero,usuaria,malaga,andalucia,489
2022,primero,familiar,malaga,andalucia,176
2022,primero,desconocido,malaga,andalucia,25
2022,primero,0,malaga,andalucia,13
2022,segundo,usuaria,malaga,andalucia,544
2022,segundo,familiar,malaga,andalucia,231
2022,segundo,desconocido,malaga,andalucia,21
2022,segundo,0,malaga,andalucia,22
2022,tercero,usuaria,malaga,andalucia,644
2022,tercero,familiar,malaga,andalucia,233
2022,tercero,desconocido,malaga,andalucia,13
2022,tercero,0,malaga,andalucia,49
2022,cuarto,usuaria,malaga,andalucia,566
2022,cuarto,familiar,malaga,andalucia,175
2022,cuarto,desconocido,malaga,andalucia,18
2022,cuarto,0,malaga,andalucia,34
2023,primero,usuaria,malaga,andalucia,573
2023,primero,familiar,malaga,andalucia,225
2023,primero,desconocido,malaga,andalucia,29
2023,primero,0,malaga,andalucia,28
2023,segundo,usuaria,malaga,andalucia,599
2023,segundo,familiar,malaga,andalucia,205
2023,segundo,desconocido,malaga,andalucia,17
2023,segundo,0,malaga,andalucia,36
2023,tercero,usuaria,malaga,andalucia,666
2023,tercero,familiar,malaga,andalucia,205
2023,tercero,desconocido,malaga,andalucia,17
2023,tercero,0,malaga,andalucia,34
2007,tercero,usuaria,sevilla,andalucia,16
2007,tercero,familiar,sevilla,andalucia,9
2007,tercero,desconocido,sevilla,andalucia,1
2007,cuarto,usuaria,sevilla,andalucia,608
2007,cuarto,familiar,sevilla,andalucia,135
2007,cuarto,desconocido,sevilla,andalucia,14
2008,primero,usuaria,sevilla,andalucia,783
2008,primero,familiar,sevilla,andalucia,127
2008,primero,desconocido,sevilla,andalucia,29
2008,segundo,usuaria,sevilla,andalucia,649
2008,segundo,familiar,sevilla,andalucia,130
2008,segundo,desconocido,sevilla,andalucia,23
2008,tercero,usuaria,sevilla,andalucia,665
2008,tercero,familiar,sevilla,andalucia,177
2008,tercero,desconocido,sevilla,andalucia,28
2008,cuarto,usuaria,sevilla,andalucia,640
2008,cuarto,familiar,sevilla,andalucia,172
2008,cuarto,desconocido,sevilla,andalucia,19
2009,primero,usuaria,sevilla,andalucia,574
2009,primero,familiar,sevilla,andalucia,141
2009,primero,desconocido,sevilla,andalucia,31
2009,segundo,usuaria,sevilla,andalucia,521
2009,segundo,familiar,sevilla,andalucia,122
2009,segundo,desconocido,sevilla,andalucia,18
2009,tercero,usuaria,sevilla,andalucia,567
2009,tercero,familiar,sevilla,andalucia,162
2009,tercero,desconocido,sevilla,andalucia,32
2009,cuarto,usuaria,sevilla,andalucia,558
2009,cuarto,familiar,sevilla,andalucia,215
2009,cuarto,desconocido,sevilla,andalucia,14
2010,primero,usuaria,sevilla,andalucia,484
2010,primero,familiar,sevilla,andalucia,190
2010,primero,desconocido,sevilla,andalucia,20
2010,segundo,usuaria,sevilla,andalucia,560
2010,segundo,familiar,sevilla,andalucia,261
2010,segundo,desconocido,sevilla,andalucia,25
2010,tercero,usuaria,sevilla,andalucia,587
2010,tercero,familiar,sevilla,andalucia,278
2010,tercero,desconocido,sevilla,andalucia,23
2010,cuarto,usuaria,sevilla,andalucia,495
2010,cuarto,familiar,sevilla,andalucia,246
2010,cuarto,desconocido,sevilla,andalucia,36
2011,primero,usuaria,sevilla,andalucia,586
2011,primero,familiar,sevilla,andalucia,214
2011,primero,desconocido,sevilla,andalucia,29
2011,segundo,usuaria,sevilla,andalucia,581
2011,segundo,familiar,sevilla,andalucia,212
2011,segundo,desconocido,sevilla,andalucia,24
2011,tercero,usuaria,sevilla,andalucia,703
2011,tercero,familiar,sevilla,andalucia,201
2011,tercero,desconocido,sevilla,andalucia,26
2011,cuarto,usuaria,sevilla,andalucia,721
2011,cuarto,familiar,sevilla,andalucia,250
2011,cuarto,desconocido,sevilla,andalucia,25
2012,primero,usuaria,sevilla,andalucia,540
2012,primero,familiar,sevilla,andalucia,150
2012,primero,desconocido,sevilla,andalucia,16
2012,segundo,usuaria,sevilla,andalucia,556
2012,segundo,familiar,sevilla,andalucia,170
2012,segundo,desconocido,sevilla,andalucia,12
2012,tercero,usuaria,sevilla,andalucia,538
2012,tercero,familiar,sevilla,andalucia,181
2012,tercero,desconocido,sevilla,andalucia,14
2012,cuarto,usuaria,sevilla,andalucia,413
2012,cuarto,familiar,sevilla,andalucia,165
2012,cuarto,desconocido,sevilla,andalucia,14
2013,primero,usuaria,sevilla,andalucia,414
2013,primero,familiar,sevilla,andalucia,231
2013,primero,desconocido,sevilla,andalucia,10
2013,segundo,usuaria,sevilla,andalucia,483
2013,segundo,familiar,sevilla,andalucia,366
2013,segundo,desconocido,sevilla,andalucia,24
2013,tercero,usuaria,sevilla,andalucia,582
2013,tercero,familiar,sevilla,andalucia,277
2013,tercero,desconocido,sevilla,andalucia,25
2013,cuarto,desconocido,sevilla,andalucia,1
2013,cuarto,usuaria,sevilla,andalucia,627
2013,cuarto,familiar,sevilla,andalucia,271
2013,cuarto,desconocido,sevilla,andalucia,20
2014,primero,desconocido,sevilla,andalucia,0
2014,primero,usuaria,sevilla,andalucia,559
2014,primero,familiar,sevilla,andalucia,215
2014,primero,desconocido,sevilla,andalucia,16
2014,segundo,desconocido,sevilla,andalucia,0
2014,segundo,usuaria,sevilla,andalucia,641
2014,segundo,familiar,sevilla,andalucia,259
2014,segundo,desconocido,sevilla,andalucia,22
2014,tercero,desconocido,sevilla,andalucia,0
2014,tercero,usuaria,sevilla,andalucia,748
2014,tercero,familiar,sevilla,andalucia,216
2014,tercero,desconocido,sevilla,andalucia,15
2014,cuarto,desconocido,sevilla,andalucia,2
2014,cuarto,usuaria,sevilla,andalucia,707
2014,cuarto,familiar,sevilla,andalucia,260
2014,cuarto,desconocido,sevilla,andalucia,15
2015,primero,desconocido,sevilla,andalucia,2
2015,primero,usuaria,sevilla,andalucia,567
2015,primero,familiar,sevilla,andalucia,218
2015,primero,desconocido,sevilla,andalucia,21
2015,segundo,desconocido,sevilla,andalucia,0
2015,segundo,usuaria,sevilla,andalucia,772
2015,segundo,familiar,sevilla,andalucia,301
2015,segundo,desconocido,sevilla,andalucia,31
2015,tercero,desconocido,sevilla,andalucia,2
2015,tercero,usuaria,sevilla,andalucia,726
2015,tercero,familiar,sevilla,andalucia,324
2015,tercero,desconocido,sevilla,andalucia,31
2015,cuarto,desconocido,sevilla,andalucia,1
2015,cuarto,usuaria,sevilla,andalucia,879
2015,cuarto,familiar,sevilla,andalucia,405
2015,cuarto,desconocido,sevilla,andalucia,38
2016,primero,desconocido,sevilla,andalucia,3
2016,primero,usuaria,sevilla,andalucia,711
2016,primero,familiar,sevilla,andalucia,310
2016,primero,desconocido,sevilla,andalucia,28
2016,segundo,desconocido,sevilla,andalucia,1
2016,segundo,usuaria,sevilla,andalucia,662
2016,segundo,familiar,sevilla,andalucia,327
2016,segundo,desconocido,sevilla,andalucia,44
2016,tercero,desconocido,sevilla,andalucia,2
2016,tercero,usuaria,sevilla,andalucia,824
2016,tercero,familiar,sevilla,andalucia,372
2016,tercero,desconocido,sevilla,andalucia,33
2016,cuarto,desconocido,sevilla,andalucia,1
2016,cuarto,usuaria,sevilla,andalucia,655
2016,cuarto,familiar,sevilla,andalucia,334
2016,cuarto,desconocido,sevilla,andalucia,40
2017,primero,desconocido,sevilla,andalucia,1
2017,primero,usuaria,sevilla,andalucia,647
2017,primero,familiar,sevilla,andalucia,323
2017,primero,desconocido,sevilla,andalucia,46
2017,segundo,desconocido,sevilla,andalucia,4
2017,segundo,usuaria,sevilla,andalucia,652
2017,segundo,familiar,sevilla,andalucia,303
2017,segundo,desconocido,sevilla,andalucia,43
2017,tercero,desconocido,sevilla,andalucia,2
2017,tercero,usuaria,sevilla,andalucia,560
2017,tercero,familiar,sevilla,andalucia,233
2017,tercero,desconocido,sevilla,andalucia,22
2017,cuarto,desconocido,sevilla,andalucia,1
2017,cuarto,usuaria,sevilla,andalucia,496
2017,cuarto,familiar,sevilla,andalucia,272
2017,cuarto,desconocido,sevilla,andalucia,26
2018,primero,desconocido,sevilla,andalucia,1
2018,primero,usuaria,sevilla,andalucia,517
2018,primero,familiar,sevilla,andalucia,251
2018,primero,desconocido,sevilla,andalucia,30
2018,segundo,desconocido,sevilla,andalucia,1
2018,segundo,usuaria,sevilla,andalucia,528
2018,segundo,familiar,sevilla,andalucia,282
2018,segundo,desconocido,sevilla,andalucia,30
2018,segundo,0,sevilla,andalucia,9
2018,tercero,usuaria,sevilla,andalucia,509
2018,tercero,familiar,sevilla,andalucia,249
2018,tercero,desconocido,sevilla,andalucia,38
2018,tercero,0,sevilla,andalucia,15
2018,cuarto,usuaria,sevilla,andalucia,488
2018,cuarto,familiar,sevilla,andalucia,263
2018,cuarto,desconocido,sevilla,andalucia,22
2018,cuarto,0,sevilla,andalucia,12
2019,primero,usuaria,sevilla,andalucia,429
2019,primero,familiar,sevilla,andalucia,250
2019,primero,desconocido,sevilla,andalucia,34
2019,primero,0,sevilla,andalucia,10
2019,segundo,usuaria,sevilla,andalucia,443
2019,segundo,familiar,sevilla,andalucia,277
2019,segundo,desconocido,sevilla,andalucia,23
2019,segundo,0,sevilla,andalucia,6
2019,tercero,usuaria,sevilla,andalucia,464
2019,tercero,familiar,sevilla,andalucia,253
2019,tercero,desconocido,sevilla,andalucia,37
2019,tercero,0,sevilla,andalucia,10
2019,cuarto,usuaria,sevilla,andalucia,469
2019,cuarto,familiar,sevilla,andalucia,240
2019,cuarto,desconocido,sevilla,andalucia,41
2019,cuarto,0,sevilla,andalucia,8
2020,primero,usuaria,sevilla,andalucia,501
2020,primero,familiar,sevilla,andalucia,243
2020,primero,desconocido,sevilla,andalucia,45
2020,primero,0,sevilla,andalucia,10
2020,segundo,usuaria,sevilla,andalucia,744
2020,segundo,familiar,sevilla,andalucia,326
2020,segundo,desconocido,sevilla,andalucia,51
2020,segundo,0,sevilla,andalucia,14
2020,tercero,usuaria,sevilla,andalucia,616
2020,tercero,familiar,sevilla,andalucia,237
2020,tercero,desconocido,sevilla,andalucia,54
2020,tercero,0,sevilla,andalucia,5
2020,cuarto,usuaria,sevilla,andalucia,420
2020,cuarto,familiar,sevilla,andalucia,193
2020,cuarto,desconocido,sevilla,andalucia,35
2020,cuarto,0,sevilla,andalucia,4
2021,primero,usuaria,sevilla,andalucia,484
2021,primero,familiar,sevilla,andalucia,180
2021,primero,desconocido,sevilla,andalucia,35
2021,primero,0,sevilla,andalucia,8
2021,segundo,usuaria,sevilla,andalucia,727
2021,segundo,familiar,sevilla,andalucia,271
2021,segundo,desconocido,sevilla,andalucia,39
2021,segundo,0,sevilla,andalucia,8
2021,tercero,usuaria,sevilla,andalucia,576
2021,tercero,familiar,sevilla,andalucia,259
2021,tercero,desconocido,sevilla,andalucia,40
2021,tercero,0,sevilla,andalucia,11
2021,cuarto,usuaria,sevilla,andalucia,526
2021,cuarto,familiar,sevilla,andalucia,243
2021,cuarto,desconocido,sevilla,andalucia,28
2021,cuarto,0,sevilla,andalucia,8
2022,primero,usuaria,sevilla,andalucia,463
2022,primero,familiar,sevilla,andalucia,223
2022,primero,desconocido,sevilla,andalucia,39
2022,primero,0,sevilla,andalucia,9
2022,segundo,usuaria,sevilla,andalucia,548
2022,segundo,familiar,sevilla,andalucia,248
2022,segundo,desconocido,sevilla,andalucia,28
2022,segundo,0,sevilla,andalucia,20
2022,tercero,usuaria,sevilla,andalucia,636
2022,tercero,familiar,sevilla,andalucia,265
2022,tercero,desconocido,sevilla,andalucia,10
2022,tercero,0,sevilla,andalucia,34
2022,cuarto,usuaria,sevilla,andalucia,529
2022,cuarto,familiar,sevilla,andalucia,225
2022,cuarto,desconocido,sevilla,andalucia,12
2022,cuarto,0,sevilla,andalucia,29
2023,primero,usuaria,sevilla,andalucia,627
2023,primero,familiar,sevilla,andalucia,239
2023,primero,desconocido,sevilla,andalucia,22
2023,primero,0,sevilla,andalucia,33
2023,segundo,usuaria,sevilla,andalucia,560
2023,segundo,familiar,sevilla,andalucia,216
2023,segundo,desconocido,sevilla,andalucia,30
2023,segundo,0,sevilla,andalucia,44
2023,tercero,usuaria,sevilla,andalucia,630
2023,tercero,familiar,sevilla,andalucia,260
2023,tercero,desconocido,sevilla,andalucia,8
2023,tercero,0,sevilla,andalucia,28
2007,tercero,usuaria,huesca,aragon,1
2007,tercero,familiar,huesca,aragon,0
2007,tercero,desconocido,huesca,aragon,1
2007,cuarto,usuaria,huesca,aragon,37
2007,cuarto,familiar,huesca,aragon,8
2007,cuarto,desconocido,huesca,aragon,3
2008,primero,usuaria,huesca,aragon,58
2008,primero,familiar,huesca,aragon,6
2008,primero,desconocido,huesca,aragon,1
2008,segundo,usuaria,huesca,aragon,47
2008,segundo,familiar,huesca,aragon,8
2008,segundo,desconocido,huesca,aragon,1
2008,tercero,usuaria,huesca,aragon,29
2008,tercero,familiar,huesca,aragon,10
2008,tercero,desconocido,huesca,aragon,6
2008,cuarto,usuaria,huesca,aragon,36
2008,cuarto,familiar,huesca,aragon,10
2008,cuarto,desconocido,huesca,aragon,4
2009,primero,usuaria,huesca,aragon,42
2009,primero,familiar,huesca,aragon,15
2009,primero,desconocido,huesca,aragon,0
2009,segundo,usuaria,huesca,aragon,38
2009,segundo,familiar,huesca,aragon,15
2009,segundo,desconocido,huesca,aragon,7
2009,tercero,usuaria,huesca,aragon,27
2009,tercero,familiar,huesca,aragon,14
2009,tercero,desconocido,huesca,aragon,1
2009,cuarto,usuaria,huesca,aragon,30
2009,cuarto,familiar,huesca,aragon,8
2009,cuarto,desconocido,huesca,aragon,5
2010,primero,usuaria,huesca,aragon,42
2010,primero,familiar,huesca,aragon,12
2010,primero,desconocido,huesca,aragon,2
2010,segundo,usuaria,huesca,aragon,36
2010,segundo,familiar,huesca,aragon,13
2010,segundo,desconocido,huesca,aragon,0
2010,tercero,usuaria,huesca,aragon,32
2010,tercero,familiar,huesca,aragon,7
2010,tercero,desconocido,huesca,aragon,0
2010,cuarto,usuaria,huesca,aragon,29
2010,cuarto,familiar,huesca,aragon,10
2010,cuarto,desconocido,huesca,aragon,3
2011,primero,usuaria,huesca,aragon,36
2011,primero,familiar,huesca,aragon,7
2011,primero,desconocido,huesca,aragon,1
2011,segundo,usuaria,huesca,aragon,31
2011,segundo,familiar,huesca,aragon,13
2011,segundo,desconocido,huesca,aragon,0
2011,tercero,usuaria,huesca,aragon,22
2011,tercero,familiar,huesca,aragon,5
2011,tercero,desconocido,huesca,aragon,0
2011,cuarto,usuaria,huesca,aragon,39
2011,cuarto,familiar,huesca,aragon,11
2011,cuarto,desconocido,huesca,aragon,2
2012,primero,usuaria,huesca,aragon,20
2012,primero,familiar,huesca,aragon,8
2012,primero,desconocido,huesca,aragon,5
2012,segundo,usuaria,huesca,aragon,19
2012,segundo,familiar,huesca,aragon,8
2012,segundo,desconocido,huesca,aragon,0
2012,tercero,usuaria,huesca,aragon,19
2012,tercero,familiar,huesca,aragon,15
2012,tercero,desconocido,huesca,aragon,2
2012,cuarto,usuaria,huesca,aragon,23
2012,cuarto,familiar,huesca,aragon,12
2012,cuarto,desconocido,huesca,aragon,3
2013,primero,usuaria,huesca,aragon,19
2013,primero,familiar,huesca,aragon,5
2013,primero,desconocido,huesca,aragon,3
2013,segundo,usuaria,huesca,aragon,24
2013,segundo,familiar,huesca,aragon,22
2013,segundo,desconocido,huesca,aragon,1
2013,tercero,usuaria,huesca,aragon,29
2013,tercero,familiar,huesca,aragon,11
2013,tercero,desconocido,huesca,aragon,0
2013,cuarto,desconocido,huesca,aragon,0
2013,cuarto,usuaria,huesca,aragon,19
2013,cuarto,familiar,huesca,aragon,10
2013,cuarto,desconocido,huesca,aragon,2
2014,primero,desconocido,huesca,aragon,0
2014,primero,usuaria,huesca,aragon,32
2014,primero,familiar,huesca,aragon,10
2014,primero,desconocido,huesca,aragon,2
2014,segundo,desconocido,huesca,aragon,0
2014,segundo,usuaria,huesca,aragon,28
2014,segundo,familiar,huesca,aragon,11
2014,segundo,desconocido,huesca,aragon,4
2014,tercero,desconocido,huesca,aragon,0
2014,tercero,usuaria,huesca,aragon,26
2014,tercero,familiar,huesca,aragon,5
2014,tercero,desconocido,huesca,aragon,1
2014,cuarto,desconocido,huesca,aragon,0
2014,cuarto,usuaria,huesca,aragon,28
2014,cuarto,familiar,huesca,aragon,8
2014,cuarto,desconocido,huesca,aragon,1
2015,primero,desconocido,huesca,aragon,0
2015,primero,usuaria,huesca,aragon,31
2015,primero,familiar,huesca,aragon,8
2015,primero,desconocido,huesca,aragon,7
2015,segundo,desconocido,huesca,aragon,0
2015,segundo,usuaria,huesca,aragon,32
2015,segundo,familiar,huesca,aragon,7
2015,segundo,desconocido,huesca,aragon,4
2015,tercero,desconocido,huesca,aragon,0
2015,tercero,usuaria,huesca,aragon,41
2015,tercero,familiar,huesca,aragon,19
2015,tercero,desconocido,huesca,aragon,4
2015,cuarto,desconocido,huesca,aragon,0
2015,cuarto,usuaria,huesca,aragon,44
2015,cuarto,familiar,huesca,aragon,14
2015,cuarto,desconocido,huesca,aragon,5
2016,primero,desconocido,huesca,aragon,0
2016,primero,usuaria,huesca,aragon,38
2016,primero,familiar,huesca,aragon,16
2016,primero,desconocido,huesca,aragon,2
2016,segundo,desconocido,huesca,aragon,0
2016,segundo,usuaria,huesca,aragon,42
2016,segundo,familiar,huesca,aragon,13
2016,segundo,desconocido,huesca,aragon,1
2016,tercero,desconocido,huesca,aragon,1
2016,tercero,usuaria,huesca,aragon,61
2016,tercero,familiar,huesca,aragon,21
2016,tercero,desconocido,huesca,aragon,1
2016,cuarto,desconocido,huesca,aragon,0
2016,cuarto,usuaria,huesca,aragon,22
2016,cuarto,familiar,huesca,aragon,11
2016,cuarto,desconocido,huesca,aragon,2
2017,primero,desconocido,huesca,aragon,0
2017,primero,usuaria,huesca,aragon,27
2017,primero,familiar,huesca,aragon,22
2017,primero,desconocido,huesca,aragon,2
2017,segundo,desconocido,huesca,aragon,0
2017,segundo,usuaria,huesca,aragon,37
2017,segundo,familiar,huesca,aragon,15
2017,segundo,desconocido,huesca,aragon,0
2017,tercero,desconocido,huesca,aragon,0
2017,tercero,usuaria,huesca,aragon,37
2017,tercero,familiar,huesca,aragon,16
2017,tercero,desconocido,huesca,aragon,2
2017,cuarto,desconocido,huesca,aragon,0
2017,cuarto,usuaria,huesca,aragon,48
2017,cuarto,familiar,huesca,aragon,8
2017,cuarto,desconocido,huesca,aragon,4
2018,primero,desconocido,huesca,aragon,0
2018,primero,usuaria,huesca,aragon,36
2018,primero,familiar,huesca,aragon,16
2018,primero,desconocido,huesca,aragon,1
2018,segundo,desconocido,huesca,aragon,0
2018,segundo,usuaria,huesca,aragon,22
2018,segundo,familiar,huesca,aragon,10
2018,segundo,desconocido,huesca,aragon,1
2018,segundo,0,huesca,aragon,0
2018,tercero,usuaria,huesca,aragon,42
2018,tercero,familiar,huesca,aragon,13
2018,tercero,desconocido,huesca,aragon,2
2018,tercero,0,huesca,aragon,1
2018,cuarto,usuaria,huesca,aragon,19
2018,cuarto,familiar,huesca,aragon,12
2018,cuarto,desconocido,huesca,aragon,4
2018,cuarto,0,huesca,aragon,1
2019,primero,usuaria,huesca,aragon,24
2019,primero,familiar,huesca,aragon,13
2019,primero,desconocido,huesca,aragon,1
2019,primero,0,huesca,aragon,0
2019,segundo,usuaria,huesca,aragon,16
2019,segundo,familiar,huesca,aragon,5
2019,segundo,desconocido,huesca,aragon,5
2019,segundo,0,huesca,aragon,1
2019,tercero,usuaria,huesca,aragon,33
2019,tercero,familiar,huesca,aragon,16
2019,tercero,desconocido,huesca,aragon,1
2019,tercero,0,huesca,aragon,1
2019,cuarto,usuaria,huesca,aragon,23
2019,cuarto,familiar,huesca,aragon,8
2019,cuarto,desconocido,huesca,aragon,3
2019,cuarto,0,huesca,aragon,0
2020,primero,usuaria,huesca,aragon,25
2020,primero,familiar,huesca,aragon,10
2020,primero,desconocido,huesca,aragon,2
2020,primero,0,huesca,aragon,0
2020,segundo,usuaria,huesca,aragon,21
2020,segundo,familiar,huesca,aragon,11
2020,segundo,desconocido,huesca,aragon,4
2020,segundo,0,huesca,aragon,0
2020,tercero,usuaria,huesca,aragon,31
2020,tercero,familiar,huesca,aragon,22
2020,tercero,desconocido,huesca,aragon,8
2020,tercero,0,huesca,aragon,0
2020,cuarto,usuaria,huesca,aragon,22
2020,cuarto,familiar,huesca,aragon,10
2020,cuarto,desconocido,huesca,aragon,2
2020,cuarto,0,huesca,aragon,1
2021,primero,usuaria,huesca,aragon,22
2021,primero,familiar,huesca,aragon,17
2021,primero,desconocido,huesca,aragon,4
2021,primero,0,huesca,aragon,1
2021,segundo,usuaria,huesca,aragon,47
2021,segundo,familiar,huesca,aragon,13
2021,segundo,desconocido,huesca,aragon,1
2021,segundo,0,huesca,aragon,1
2021,tercero,usuaria,huesca,aragon,41
2021,tercero,familiar,huesca,aragon,8
2021,tercero,desconocido,huesca,aragon,1
2021,tercero,0,huesca,aragon,1
2021,cuarto,usuaria,huesca,aragon,29
2021,cuarto,familiar,huesca,aragon,10
2021,cuarto,desconocido,huesca,aragon,1
2021,cuarto,0,huesca,aragon,0
2022,primero,usuaria,huesca,aragon,44
2022,primero,familiar,huesca,aragon,12
2022,primero,desconocido,huesca,aragon,2
2022,primero,0,huesca,aragon,0
2022,segundo,usuaria,huesca,aragon,40
2022,segundo,familiar,huesca,aragon,14
2022,segundo,desconocido,huesca,aragon,4
2022,segundo,0,huesca,aragon,3
2022,tercero,usuaria,huesca,aragon,93
2022,tercero,familiar,huesca,aragon,13
2022,tercero,desconocido,huesca,aragon,2
2022,tercero,0,huesca,aragon,5
2022,cuarto,usuaria,huesca,aragon,67
2022,cuarto,familiar,huesca,aragon,29
2022,cuarto,desconocido,huesca,aragon,5
2022,cuarto,0,huesca,aragon,3
2023,primero,usuaria,huesca,aragon,47
2023,primero,familiar,huesca,aragon,13
2023,primero,desconocido,huesca,aragon,0
2023,primero,0,huesca,aragon,0
2023,segundo,usuaria,huesca,aragon,53
2023,segundo,familiar,huesca,aragon,10
2023,segundo,desconocido,huesca,aragon,6
2023,segundo,0,huesca,aragon,4
2023,tercero,usuaria,huesca,aragon,72
2023,tercero,familiar,huesca,aragon,27
2023,tercero,desconocido,huesca,aragon,4
2023,tercero,0,huesca,aragon,3
2007,tercero,usuaria,teruel,aragon,0
2007,tercero,familiar,teruel,aragon,0
2007,tercero,desconocido,teruel,aragon,1
2007,cuarto,usuaria,teruel,aragon,40
2007,cuarto,familiar,teruel,aragon,2
2007,cuarto,desconocido,teruel,aragon,0
2008,primero,usuaria,teruel,aragon,20
2008,primero,familiar,teruel,aragon,3
