año,mes,trimestre,provincia,comunidad,total_dispositivos
2022,diciembre,cuarto,castellon,comunidad valenciana,253
2023,enero,primero,castellon,comunidad valenciana,269
2023,febrero,primero,castellon,comunidad valenciana,287
2023,marzo,primero,castellon,comunidad valenciana,296
2023,abril,segundo,castellon,comunidad valenciana,307
2023,mayo,segundo,castellon,comunidad valenciana,327
2023,junio,segundo,castellon,comunidad valenciana,344
2023,julio,tercero,castellon,comunidad valenciana,355
2023,agosto,tercero,castellon,comunidad valenciana,367
2023,septiembre,tercero,castellon,comunidad valenciana,379
2009,agosto,tercero,valencia,comunidad valenciana,2
2009,septiembre,tercero,valencia,comunidad valenciana,3
2009,octubre,cuarto,valencia,comunidad valenciana,3
2009,noviembre,cuarto,valencia,comunidad valenciana,5
2009,diciembre,cuarto,valencia,comunidad valenciana,8
2010,enero,primero,valencia,comunidad valenciana,8
2010,febrero,primero,valencia,comunidad valenciana,9
2010,marzo,primero,valencia,comunidad valenciana,12
2010,abril,segundo,valencia,comunidad valenciana,13
2010,mayo,segundo,valencia,comunidad valenciana,20
2010,junio,segundo,valencia,comunidad valenciana,22
2010,julio,tercero,valencia,comunidad valenciana,24
2010,agosto,tercero,valencia,comunidad valenciana,28
2010,septiembre,tercero,valencia,comunidad valenciana,31
2010,octubre,cuarto,valencia,comunidad valenciana,34
2010,noviembre,cuarto,valencia,comunidad valenciana,40
2010,diciembre,cuarto,valencia,comunidad valenciana,44
2011,enero,primero,valencia,comunidad valenciana,49
2011,febrero,primero,valencia,comunidad valenciana,52
2011,marzo,primero,valencia,comunidad valenciana,59
2011,abril,segundo,valencia,comunidad valenciana,61
2011,mayo,segundo,valencia,comunidad valenciana,63
2011,junio,segundo,valencia,comunidad valenciana,63
2011,julio,tercero,valencia,comunidad valenciana,64
2011,agosto,tercero,valencia,comunidad valenciana,64
2011,septiembre,tercero,valencia,comunidad valenciana,67
2011,octubre,cuarto,valencia,comunidad valenciana,73
2011,noviembre,cuarto,valencia,comunidad valenciana,77
2011,diciembre,cuarto,valencia,comunidad valenciana,77
2012,enero,primero,valencia,comunidad valenciana,80
2012,febrero,primero,valencia,comunidad valenciana,83
2012,marzo,primero,valencia,comunidad valenciana,87
2012,abril,segundo,valencia,comunidad valenciana,91
2012,mayo,segundo,valencia,comunidad valenciana,98
2012,junio,segundo,valencia,comunidad valenciana,106
2012,julio,tercero,valencia,comunidad valenciana,107
2012,agosto,tercero,valencia,comunidad valenciana,110
2012,septiembre,tercero,valencia,comunidad valenciana,113
2012,octubre,cuarto,valencia,comunidad valenciana,116
2012,noviembre,cuarto,valencia,comunidad valenciana,118
2012,diciembre,cuarto,valencia,comunidad valenciana,120
2013,enero,primero,valencia,comunidad valenciana,121
2013,febrero,primero,valencia,comunidad valenciana,121
2013,marzo,primero,valencia,comunidad valenciana,124
2013,abril,segundo,valencia,comunidad valenciana,127
2013,mayo,segundo,valencia,comunidad valenciana,129
2013,junio,segundo,valencia,comunidad valenciana,133
2013,julio,tercero,valencia,comunidad valenciana,138
2013,agosto,tercero,valencia,comunidad valenciana,139
2013,septiembre,tercero,valencia,comunidad valenciana,140
2013,octubre,cuarto,valencia,comunidad valenciana,144
2013,noviembre,cuarto,valencia,comunidad valenciana,147
2013,diciembre,cuarto,valencia,comunidad valenciana,151
2014,enero,primero,valencia,comunidad valenciana,154
2014,febrero,primero,valencia,comunidad valenciana,159
2014,marzo,primero,valencia,comunidad valenciana,161
2014,abril,segundo,valencia,comunidad valenciana,164
2014,mayo,segundo,valencia,comunidad valenciana,167
2014,junio,segundo,valencia,comunidad valenciana,171
2014,julio,tercero,valencia,comunidad valenciana,175
2014,agosto,tercero,valencia,comunidad valenciana,178
2014,septiembre,tercero,valencia,comunidad valenciana,185
2014,octubre,cuarto,valencia,comunidad valenciana,190
2014,noviembre,cuarto,valencia,comunidad valenciana,192
2014,diciembre,cuarto,valencia,comunidad valenciana,196
2015,enero,primero,valencia,comunidad valenciana,203
2015,febrero,primero,valencia,comunidad valenciana,208
2015,marzo,primero,valencia,comunidad valenciana,212
2015,abril,segundo,valencia,comunidad valenciana,217
2015,mayo,segundo,valencia,comunidad valenciana,224
2015,junio,segundo,valencia,comunidad valenciana,231
2015,julio,tercero,valencia,comunidad valenciana,239
2015,agosto,tercero,valencia,comunidad valenciana,240
2015,septiembre,tercero,valencia,comunidad valenciana,242
2015,octubre,cuarto,valencia,comunidad valenciana,249
2015,noviembre,cuarto,valencia,comunidad valenciana,254
2015,diciembre,cuarto,valencia,comunidad valenciana,262
2016,enero,primero,valencia,comunidad valenciana,265
2016,febrero,primero,valencia,comunidad valenciana,267
2016,marzo,primero,valencia,comunidad valenciana,269
2016,abril,segundo,valencia,comunidad valenciana,273
2016,mayo,segundo,valencia,comunidad valenciana,276
2016,junio,segundo,valencia,comunidad valenciana,282
2016,julio,tercero,valencia,comunidad valenciana,286
2016,agosto,tercero,valencia,comunidad valenciana,291
2016,septiembre,tercero,valencia,comunidad valenciana,296
2016,octubre,cuarto,valencia,comunidad valenciana,299
2016,noviembre,cuarto,valencia,comunidad valenciana,306
2016,diciembre,cuarto,valencia,comunidad valenciana,308
2017,enero,primero,valencia,comunidad valenciana,314
2017,febrero,primero,valencia,comunidad valenciana,321
2017,marzo,primero,valencia,comunidad valenciana,326
2017,abril,segundo,valencia,comunidad valenciana,327
2017,mayo,segundo,valencia,comunidad valenciana,330
2017,junio,segundo,valencia,comunidad valenciana,340
2017,julio,tercero,valencia,comunidad valenciana,345
2017,agosto,tercero,valencia,comunidad valenciana,349
2017,septiembre,tercero,valencia,comunidad valenciana,354
2017,octubre,cuarto,valencia,comunidad valenciana,355
2017,noviembre,cuarto,valencia,comunidad valenciana,359
2017,diciembre,cuarto,valencia,comunidad valenciana,364
2018,enero,primero,valencia,comunidad valenciana,369
2018,febrero,primero,valencia,comunidad valenciana,372
2018,marzo,primero,valencia,comunidad valenciana,380
2018,abril,segundo,valencia,comunidad valenciana,387
2018,mayo,segundo,valencia,comunidad valenciana,390
2018,junio,segundo,valencia,comunidad valenciana,397
2018,julio,tercero,valencia,comunidad valenciana,402
2018,agosto,tercero,valencia,comunidad valenciana,407
2018,septiembre,tercero,valencia,comunidad valenciana,411
2018,octubre,cuarto,valencia,comunidad valenciana,421
2018,noviembre,cuarto,valencia,comunidad valenciana,433
2018,diciembre,cuarto,valencia,comunidad valenciana,441
2019,enero,primero,valencia,comunidad valenciana,448
2019,febrero,primero,valencia,comunidad valenciana,463
2019,marzo,primero,valencia,comunidad valenciana,475
2019,abril,segundo,valencia,comunidad valenciana,484
2019,mayo,segundo,valencia,comunidad valenciana,494
2019,junio,segundo,valencia,comunidad valenciana,503
2019,julio,tercero,valencia,comunidad valenciana,505
2019,agosto,tercero,valencia,comunidad valenciana,514
2019,septiembre,tercero,valencia,comunidad valenciana,519
2019,octubre,cuarto,valencia,comunidad valenciana,530
2019,noviembre,cuarto,valencia,comunidad valenciana,537
2019,diciembre,cuarto,valencia,comunidad valenciana,543
2020,enero,primero,valencia,comunidad valenciana,549
2020,febrero,primero,valencia,comunidad valenciana,562
2020,marzo,primero,valencia,comunidad valenciana,571
2020,abril,segundo,valencia,comunidad valenciana,573
2020,mayo,segundo,valencia,comunidad valenciana,576
2020,junio,segundo,valencia,comunidad valenciana,585
2020,julio,tercero,valencia,comunidad valenciana,597
2020,agosto,tercero,valencia,comunidad valenciana,606
2020,septiembre,tercero,valencia,comunidad valenciana,625
2020,octubre,cuarto,valencia,comunidad valenciana,636
2020,noviembre,cuarto,valencia,comunidad valenciana,653
2020,diciembre,cuarto,valencia,comunidad valenciana,659
2021,enero,primero,valencia,comunidad valenciana,664
2021,febrero,primero,valencia,comunidad valenciana,671
2021,marzo,primero,valencia,comunidad valenciana,680
2021,abril,segundo,valencia,comunidad valenciana,687
2021,mayo,segundo,valencia,comunidad valenciana,705
2021,junio,segundo,valencia,comunidad valenciana,715
2021,julio,tercero,valencia,comunidad valenciana,734
2021,agosto,tercero,valencia,comunidad valenciana,741
2021,septiembre,tercero,valencia,comunidad valenciana,751
2021,octubre,cuarto,valencia,comunidad valenciana,760
2021,noviembre,cuarto,valencia,comunidad valenciana,768
2021,diciembre,cuarto,valencia,comunidad valenciana,776
2022,enero,primero,valencia,comunidad valenciana,784
2022,febrero,primero,valencia,comunidad valenciana,792
2022,marzo,primero,valencia,comunidad valenciana,803
2022,abril,segundo,valencia,comunidad valenciana,819
2022,mayo,segundo,valencia,comunidad valenciana,839
2022,junio,segundo,valencia,comunidad valenciana,857
2022,julio,tercero,valencia,comunidad valenciana,863
2022,agosto,tercero,valencia,comunidad valenciana,868
2022,septiembre,tercero,valencia,comunidad valenciana,879
2022,octubre,cuarto,valencia,comunidad valenciana,894
2022,noviembre,cuarto,valencia,comunidad valenciana,909
2022,diciembre,cuarto,valencia,comunidad valenciana,924
2023,enero,primero,valencia,comunidad valenciana,942
2023,febrero,primero,valencia,comunidad valenciana,961
2023,marzo,primero,valencia,comunidad valenciana,977
2023,abril,segundo,valencia,comunidad valenciana,991
2023,mayo,segundo,valencia,comunidad valenciana,1014
2023,junio,segundo,valencia,comunidad valenciana,1037
2023,julio,tercero,valencia,comunidad valenciana,1048
2023,agosto,tercero,valencia,comunidad valenciana,1064
2023,septiembre,tercero,valencia,comunidad valenciana,1082
2009,agosto,tercero,badajoz,extremadura,1
2009,septiembre,tercero,badajoz,extremadura,1
2009,octubre,cuarto,badajoz,extremadura,1
2009,noviembre,cuarto,badajoz,extremadura,2
2009,diciembre,cuarto,badajoz,extremadura,3
2010,enero,primero,badajoz,extremadura,3
2010,febrero,primero,badajoz,extremadura,3
2010,marzo,primero,badajoz,extremadura,3
2010,abril,segundo,badajoz,extremadura,4
2010,mayo,segundo,badajoz,extremadura,4
2010,junio,segundo,badajoz,extremadura,4
2010,julio,tercero,badajoz,extremadura,4
2010,agosto,tercero,badajoz,extremadura,5
2010,septiembre,tercero,badajoz,extremadura,5
2010,octubre,cuarto,badajoz,extremadura,5
2010,noviembre,cuarto,badajoz,extremadura,5
2010,diciembre,cuarto,badajoz,extremadura,5
2011,enero,primero,badajoz,extremadura,6
2011,febrero,primero,badajoz,extremadura,6
2011,marzo,primero,badajoz,extremadura,6
2011,abril,segundo,badajoz,extremadura,7
2011,mayo,segundo,badajoz,extremadura,7
2011,junio,segundo,badajoz,extremadura,7
2011,julio,tercero,badajoz,extremadura,7
2011,agosto,tercero,badajoz,extremadura,7
2011,septiembre,tercero,badajoz,extremadura,8
2011,octubre,cuarto,badajoz,extremadura,9
2011,noviembre,cuarto,badajoz,extremadura,9
2011,diciembre,cuarto,badajoz,extremadura,10
2012,enero,primero,badajoz,extremadura,12
2012,febrero,primero,badajoz,extremadura,13
2012,marzo,primero,badajoz,extremadura,14
2012,abril,segundo,badajoz,extremadura,15
2012,mayo,segundo,badajoz,extremadura,16
2012,junio,segundo,badajoz,extremadura,18
2012,julio,tercero,badajoz,extremadura,18
2012,agosto,tercero,badajoz,extremadura,18
2012,septiembre,tercero,badajoz,extremadura,18
2012,octubre,cuarto,badajoz,extremadura,18
2012,noviembre,cuarto,badajoz,extremadura,18
2012,diciembre,cuarto,badajoz,extremadura,18
2013,enero,primero,badajoz,extremadura,18
2013,febrero,primero,badajoz,extremadura,18
2013,marzo,primero,badajoz,extremadura,18
2013,abril,segundo,badajoz,extremadura,19
2013,mayo,segundo,badajoz,extremadura,19
2013,junio,segundo,badajoz,extremadura,20
2013,julio,tercero,badajoz,extremadura,20
2013,agosto,tercero,badajoz,extremadura,20
2013,septiembre,tercero,badajoz,extremadura,20
2013,octubre,cuarto,badajoz,extremadura,20
2013,noviembre,cuarto,badajoz,extremadura,20
2013,diciembre,cuarto,badajoz,extremadura,20
2014,enero,primero,badajoz,extremadura,21
2014,febrero,primero,badajoz,extremadura,21
2014,marzo,primero,badajoz,extremadura,21
2014,abril,segundo,badajoz,extremadura,21
2014,mayo,segundo,badajoz,extremadura,22
2014,junio,segundo,badajoz,extremadura,22
2014,julio,tercero,badajoz,extremadura,24
2014,agosto,tercero,badajoz,extremadura,24
2014,septiembre,tercero,badajoz,extremadura,24
2014,octubre,cuarto,badajoz,extremadura,24
2014,noviembre,cuarto,badajoz,extremadura,25
2014,diciembre,cuarto,badajoz,extremadura,25
2015,enero,primero,badajoz,extremadura,25
2015,febrero,primero,badajoz,extremadura,26
2015,marzo,primero,badajoz,extremadura,26
2015,abril,segundo,badajoz,extremadura,26
2015,mayo,segundo,badajoz,extremadura,26
2015,junio,segundo,badajoz,extremadura,27
2015,julio,tercero,badajoz,extremadura,27
2015,agosto,tercero,badajoz,extremadura,27
2015,septiembre,tercero,badajoz,extremadura,27
2015,octubre,cuarto,badajoz,extremadura,29
2015,noviembre,cuarto,badajoz,extremadura,29
2015,diciembre,cuarto,badajoz,extremadura,29
2016,enero,primero,badajoz,extremadura,29
2016,febrero,primero,badajoz,extremadura,30
2016,marzo,primero,badajoz,extremadura,31
2016,abril,segundo,badajoz,extremadura,32
2016,mayo,segundo,badajoz,extremadura,32
2016,junio,segundo,badajoz,extremadura,32
2016,julio,tercero,badajoz,extremadura,32
2016,agosto,tercero,badajoz,extremadura,32
2016,septiembre,tercero,badajoz,extremadura,32
2016,octubre,cuarto,badajoz,extremadura,33
2016,noviembre,cuarto,badajoz,extremadura,33
2016,diciembre,cuarto,badajoz,extremadura,33
2017,enero,primero,badajoz,extremadura,33
2017,febrero,primero,badajoz,extremadura,33
2017,marzo,primero,badajoz,extremadura,33
2017,abril,segundo,badajoz,extremadura,34
2017,mayo,segundo,badajoz,extremadura,35
2017,junio,segundo,badajoz,extremadura,35
2017,julio,tercero,badajoz,extremadura,35
2017,agosto,tercero,badajoz,extremadura,35
2017,septiembre,tercero,badajoz,extremadura,38
2017,octubre,cuarto,badajoz,extremadura,38
2017,noviembre,cuarto,badajoz,extremadura,38
2017,diciembre,cuarto,badajoz,extremadura,39
2018,enero,primero,badajoz,extremadura,39
2018,febrero,primero,badajoz,extremadura,39
2018,marzo,primero,badajoz,extremadura,39
2018,abril,segundo,badajoz,extremadura,39
2018,mayo,segundo,badajoz,extremadura,39
2018,junio,segundo,badajoz,extremadura,39
2018,julio,tercero,badajoz,extremadura,39
2018,agosto,tercero,badajoz,extremadura,39
2018,septiembre,tercero,badajoz,extremadura,39
2018,octubre,cuarto,badajoz,extremadura,40
2018,noviembre,cuarto,badajoz,extremadura,41
2018,diciembre,cuarto,badajoz,extremadura,41
2019,enero,primero,badajoz,extremadura,41
2019,febrero,primero,badajoz,extremadura,41
2019,marzo,primero,badajoz,extremadura,41
2019,abril,segundo,badajoz,extremadura,41
2019,mayo,segundo,badajoz,extremadura,42
2019,junio,segundo,badajoz,extremadura,42
2019,julio,tercero,badajoz,extremadura,42
2019,agosto,tercero,badajoz,extremadura,42
2019,septiembre,tercero,badajoz,extremadura,43
2019,octubre,cuarto,badajoz,extremadura,44
2019,noviembre,cuarto,badajoz,extremadura,45
2019,diciembre,cuarto,badajoz,extremadura,47
2020,enero,primero,badajoz,extremadura,49
2020,febrero,primero,badajoz,extremadura,53
2020,marzo,primero,badajoz,extremadura,56
2020,abril,segundo,badajoz,extremadura,56
2020,mayo,segundo,badajoz,extremadura,56
2020,junio,segundo,badajoz,extremadura,58
2020,julio,tercero,badajoz,extremadura,60
2020,agosto,tercero,badajoz,extremadura,60
2020,septiembre,tercero,badajoz,extremadura,60
2020,octubre,cuarto,badajoz,extremadura,62
2020,noviembre,cuarto,badajoz,extremadura,62
2020,diciembre,cuarto,badajoz,extremadura,64
2021,enero,primero,badajoz,extremadura,68
2021,febrero,primero,badajoz,extremadura,70
2021,marzo,primero,badajoz,extremadura,70
2021,abril,segundo,badajoz,extremadura,73
2021,mayo,segundo,badajoz,extremadura,73
2021,junio,segundo,badajoz,extremadura,73
2021,julio,tercero,badajoz,extremadura,76
2021,agosto,tercero,badajoz,extremadura,80
2021,septiembre,tercero,badajoz,extremadura,82
2021,octubre,cuarto,badajoz,extremadura,84
2021,noviembre,cuarto,badajoz,extremadura,88
2021,diciembre,cuarto,badajoz,extremadura,92
2022,enero,primero,badajoz,extremadura,97
2022,febrero,primero,badajoz,extremadura,102
2022,marzo,primero,badajoz,extremadura,104
2022,abril,segundo,badajoz,extremadura,108
2022,mayo,segundo,badajoz,extremadura,111
2022,junio,segundo,badajoz,extremadura,115
2022,julio,tercero,badajoz,extremadura,121
2022,agosto,tercero,badajoz,extremadura,130
2022,septiembre,tercero,badajoz,extremadura,134
2022,octubre,cuarto,badajoz,extremadura,136
2022,noviembre,cuarto,badajoz,extremadura,138
2022,diciembre,cuarto,badajoz,extremadura,140
2023,enero,primero,badajoz,extremadura,149
2023,febrero,primero,badajoz,extremadura,154
2023,marzo,primero,badajoz,extremadura,157
2023,abril,segundo,badajoz,extremadura,159
2023,mayo,segundo,badajoz,extremadura,163
2023,junio,segundo,badajoz,extremadura,169
2023,julio,tercero,badajoz,extremadura,172
2023,agosto,tercero,badajoz,extremadura,178
2023,septiembre,tercero,badajoz,extremadura,182
2009,agosto,tercero,caceres,extremadura,0
2009,septiembre,tercero,caceres,extremadura,0
2009,octubre,cuarto,caceres,extremadura,0
2009,noviembre,cuarto,caceres,extremadura,0
2009,diciembre,cuarto,caceres,extremadura,0
2010,enero,primero,caceres,extremadura,0
2010,febrero,primero,caceres,extremadura,0
2010,marzo,primero,caceres,extremadura,0
2010,abril,segundo,caceres,extremadura,0
2010,mayo,segundo,caceres,extremadura,0
2010,junio,segundo,caceres,extremadura,0
2010,julio,tercero,caceres,extremadura,1
2010,agosto,tercero,caceres,extremadura,2
2010,septiembre,tercero,caceres,extremadura,2
2010,octubre,cuarto,caceres,extremadura,2
2010,noviembre,cuarto,caceres,extremadura,2
2010,diciembre,cuarto,caceres,extremadura,3
2011,enero,primero,caceres,extremadura,3
2011,febrero,primero,caceres,extremadura,4
2011,marzo,primero,caceres,extremadura,4
2011,abril,segundo,caceres,extremadura,5
2011,mayo,segundo,caceres,extremadura,5
2011,junio,segundo,caceres,extremadura,5
2011,julio,tercero,caceres,extremadura,5
2011,agosto,tercero,caceres,extremadura,5
2011,septiembre,tercero,caceres,extremadura,5
2011,octubre,cuarto,caceres,extremadura,6
2011,noviembre,cuarto,caceres,extremadura,6
2011,diciembre,cuarto,caceres,extremadura,7
2012,enero,primero,caceres,extremadura,7
2012,febrero,primero,caceres,extremadura,7
2012,marzo,primero,caceres,extremadura,7
2012,abril,segundo,caceres,extremadura,7
2012,mayo,segundo,caceres,extremadura,8
2012,junio,segundo,caceres,extremadura,8
2012,julio,tercero,caceres,extremadura,8
2012,agosto,tercero,caceres,extremadura,8
2012,septiembre,tercero,caceres,extremadura,8
2012,octubre,cuarto,caceres,extremadura,8
2012,noviembre,cuarto,caceres,extremadura,9
2012,diciembre,cuarto,caceres,extremadura,9
2013,enero,primero,caceres,extremadura,9
2013,febrero,primero,caceres,extremadura,9
2013,marzo,primero,caceres,extremadura,9
2013,abril,segundo,caceres,extremadura,9
2013,mayo,segundo,caceres,extremadura,9
2013,junio,segundo,caceres,extremadura,9
2013,julio,tercero,caceres,extremadura,9
2013,agosto,tercero,caceres,extremadura,10
2013,septiembre,tercero,caceres,extremadura,10
2013,octubre,cuarto,caceres,extremadura,10
2013,noviembre,cuarto,caceres,extremadura,10
2013,diciembre,cuarto,caceres,extremadura,10
2014,enero,primero,caceres,extremadura,10
2014,febrero,primero,caceres,extremadura,10
2014,marzo,primero,caceres,extremadura,10
2014,abril,segundo,caceres,extremadura,10
2014,mayo,segundo,caceres,extremadura,10
2014,junio,segundo,caceres,extremadura,10
2014,julio,tercero,caceres,extremadura,10
2014,agosto,tercero,caceres,extremadura,10
2014,septiembre,tercero,caceres,extremadura,11
2014,octubre,cuarto,caceres,extremadura,12
2014,noviembre,cuarto,caceres,extremadura,13
2014,diciembre,cuarto,caceres,extremadura,13
2015,enero,primero,caceres,extremadura,13
2015,febrero,primero,caceres,extremadura,13
2015,marzo,primero,caceres,extremadura,13
2015,abril,segundo,caceres,extremadura,13
2015,mayo,segundo,caceres,extremadura,13
2015,junio,segundo,caceres,extremadura,13
2015,julio,tercero,caceres,extremadura,14
2015,agosto,tercero,caceres,extremadura,14
2015,septiembre,tercero,caceres,extremadura,15
2015,octubre,cuarto,caceres,extremadura,15
2015,noviembre,cuarto,caceres,extremadura,16
2015,diciembre,cuarto,caceres,extremadura,18
2016,enero,primero,caceres,extremadura,18
2016,febrero,primero,caceres,extremadura,19
2016,marzo,primero,caceres,extremadura,19
2016,abril,segundo,caceres,extremadura,19
2016,mayo,segundo,caceres,extremadura,19
2016,junio,segundo,caceres,extremadura,19
2016,julio,tercero,caceres,extremadura,19
2016,agosto,tercero,caceres,extremadura,19
2016,septiembre,tercero,caceres,extremadura,19
2016,octubre,cuarto,caceres,extremadura,19
2016,noviembre,cuarto,caceres,extremadura,19
2016,diciembre,cuarto,caceres,extremadura,19
2017,enero,primero,caceres,extremadura,19
2017,febrero,primero,caceres,extremadura,19
2017,marzo,primero,caceres,extremadura,19
2017,abril,segundo,caceres,extremadura,19
2017,mayo,segundo,caceres,extremadura,19
2017,junio,segundo,caceres,extremadura,19
2017,julio,tercero,caceres,extremadura,19
2017,agosto,tercero,caceres,extremadura,19
2017,septiembre,tercero,caceres,extremadura,19
2017,octubre,cuarto,caceres,extremadura,19
2017,noviembre,cuarto,caceres,extremadura,19
2017,diciembre,cuarto,caceres,extremadura,19
2018,enero,primero,caceres,extremadura,20
2018,febrero,primero,caceres,extremadura,20
2018,marzo,primero,caceres,extremadura,21
2018,abril,segundo,caceres,extremadura,23
2018,mayo,segundo,caceres,extremadura,24
2018,junio,segundo,caceres,extremadura,24
2018,julio,tercero,caceres,extremadura,25
2018,agosto,tercero,caceres,extremadura,25
2018,septiembre,tercero,caceres,extremadura,26
2018,octubre,cuarto,caceres,extremadura,26
2018,noviembre,cuarto,caceres,extremadura,26
2018,diciembre,cuarto,caceres,extremadura,26
2019,enero,primero,caceres,extremadura,26
2019,febrero,primero,caceres,extremadura,26
2019,marzo,primero,caceres,extremadura,27
2019,abril,segundo,caceres,extremadura,28
2019,mayo,segundo,caceres,extremadura,32
2019,junio,segundo,caceres,extremadura,32
2019,julio,tercero,caceres,extremadura,32
2019,agosto,tercero,caceres,extremadura,32
2019,septiembre,tercero,caceres,extremadura,32
2019,octubre,cuarto,caceres,extremadura,33
2019,noviembre,cuarto,caceres,extremadura,33
2019,diciembre,cuarto,caceres,extremadura,33
2020,enero,primero,caceres,extremadura,33
2020,febrero,primero,caceres,extremadura,35
2020,marzo,primero,caceres,extremadura,36
2020,abril,segundo,caceres,extremadura,36
2020,mayo,segundo,caceres,extremadura,36
2020,junio,segundo,caceres,extremadura,36
2020,julio,tercero,caceres,extremadura,36
2020,agosto,tercero,caceres,extremadura,36
2020,septiembre,tercero,caceres,extremadura,36
2020,octubre,cuarto,caceres,extremadura,36
2020,noviembre,cuarto,caceres,extremadura,36
2020,diciembre,cuarto,caceres,extremadura,36
2021,enero,primero,caceres,extremadura,37
2021,febrero,primero,caceres,extremadura,37
2021,marzo,primero,caceres,extremadura,37
2021,abril,segundo,caceres,extremadura,39
2021,mayo,segundo,caceres,extremadura,39
2021,junio,segundo,caceres,extremadura,39
2021,julio,tercero,caceres,extremadura,39
2021,agosto,tercero,caceres,extremadura,39
2021,septiembre,tercero,caceres,extremadura,40
2021,octubre,cuarto,caceres,extremadura,40
2021,noviembre,cuarto,caceres,extremadura,41
2021,diciembre,cuarto,caceres,extremadura,43
2022,enero,primero,caceres,extremadura,43
2022,febrero,primero,caceres,extremadura,44
2022,marzo,primero,caceres,extremadura,46
2022,abril,segundo,caceres,extremadura,49
2022,mayo,segundo,caceres,extremadura,50
2022,junio,segundo,caceres,extremadura,50
2022,julio,tercero,caceres,extremadura,52
2022,agosto,tercero,caceres,extremadura,53
2022,septiembre,tercero,caceres,extremadura,55
2022,octubre,cuarto,caceres,extremadura,55
2022,noviembre,cuarto,caceres,extremadura,55
2022,diciembre,cuarto,caceres,extremadura,55
2023,enero,primero,caceres,extremadura,57
2023,febrero,primero,caceres,extremadura,58
2023,marzo,primero,caceres,extremadura,60
2023,abril,segundo,caceres,extremadura,61
2023,mayo,segundo,caceres,extremadura,62
2023,junio,segundo,caceres,extremadura,62
2023,julio,tercero,caceres,extremadura,63
2023,agosto,tercero,caceres,extremadura,63
2023,septiembre,tercero,caceres,extremadura,64
2009,agosto,tercero,coruña,galicia,0
2009,septiembre,tercero,coruña,galicia,1
2009,octubre,cuarto,coruña,galicia,2
2009,noviembre,cuarto,coruña,galicia,2
2009,diciembre,cuarto,coruña,galicia,2
2010,enero,primero,coruña,galicia,2
2010,febrero,primero,coruña,galicia,2
2010,marzo,primero,coruña,galicia,4
2010,abril,segundo,coruña,galicia,4
2010,mayo,segundo,coruña,galicia,4
2010,junio,segundo,coruña,galicia,6
2010,julio,tercero,coruña,galicia,6
2010,agosto,tercero,coruña,galicia,8
2010,septiembre,tercero,coruña,galicia,10
2010,octubre,cuarto,coruña,galicia,10
2010,noviembre,cuarto,coruña,galicia,10
2010,diciembre,cuarto,coruña,galicia,10
2011,enero,primero,coruña,galicia,10
2011,febrero,primero,coruña,galicia,12
2011,marzo,primero,coruña,galicia,14
2011,abril,segundo,coruña,galicia,15
2011,mayo,segundo,coruña,galicia,15
2011,junio,segundo,coruña,galicia,15
2011,julio,tercero,coruña,galicia,15
2011,agosto,tercero,coruña,galicia,15
2011,septiembre,tercero,coruña,galicia,15
2011,octubre,cuarto,coruña,galicia,15
2011,noviembre,cuarto,coruña,galicia,16
2011,diciembre,cuarto,coruña,galicia,16
2012,enero,primero,coruña,galicia,16
2012,febrero,primero,coruña,galicia,16
2012,marzo,primero,coruña,galicia,16
2012,abril,segundo,coruña,galicia,16
2012,mayo,segundo,coruña,galicia,16
2012,junio,segundo,coruña,galicia,16
2012,julio,tercero,coruña,galicia,16
2012,agosto,tercero,coruña,galicia,16
2012,septiembre,tercero,coruña,galicia,16
2012,octubre,cuarto,coruña,galicia,16
2012,noviembre,cuarto,coruña,galicia,16
2012,diciembre,cuarto,coruña,galicia,16
2013,enero,primero,coruña,galicia,16
2013,febrero,primero,coruña,galicia,19
2013,marzo,primero,coruña,galicia,19
2013,abril,segundo,coruña,galicia,19
2013,mayo,segundo,coruña,galicia,20
2013,junio,segundo,coruña,galicia,20
2013,julio,tercero,coruña,galicia,22
2013,agosto,tercero,coruña,galicia,23
2013,septiembre,tercero,coruña,galicia,23
2013,octubre,cuarto,coruña,galicia,23
2013,noviembre,cuarto,coruña,galicia,24
2013,diciembre,cuarto,coruña,galicia,24
2014,enero,primero,coruña,galicia,24
2014,febrero,primero,coruña,galicia,24
2014,marzo,primero,coruña,galicia,24
2014,abril,segundo,coruña,galicia,24
2014,mayo,segundo,coruña,galicia,24
2014,junio,segundo,coruña,galicia,25
2014,julio,tercero,coruña,galicia,26
2014,agosto,tercero,coruña,galicia,27
2014,septiembre,tercero,coruña,galicia,27
2014,octubre,cuarto,coruña,galicia,27
2014,noviembre,cuarto,coruña,galicia,27
2014,diciembre,cuarto,coruña,galicia,27
2015,enero,primero,coruña,galicia,27
2015,febrero,primero,coruña,galicia,27
2015,marzo,primero,coruña,galicia,27
2015,abril,segundo,coruña,galicia,27
2015,mayo,segundo,coruña,galicia,27
2015,junio,segundo,coruña,galicia,27
2015,julio,tercero,coruña,galicia,27
2015,agosto,tercero,coruña,galicia,27
2015,septiembre,tercero,coruña,galicia,27
2015,octubre,cuarto,coruña,galicia,29
2015,noviembre,cuarto,coruña,galicia,30
2015,diciembre,cuarto,coruña,galicia,30
2016,enero,primero,coruña,galicia,30
2016,febrero,primero,coruña,galicia,31
2016,marzo,primero,coruña,galicia,31
